CustomerKey,First trade,Last trade,Total volume,Number of trade,% bike,% clothing,% accessories
24726,,,,,,,
26198,,,,,,,
21292,,,,,,,
22340,,,,,,,
19636,,,,,,,
17265,,,,,,,
24322,,,,,,,
16369,,,,,,,
16501,,,,,,,
22730,,,,,,,
14841,,,,,,,
14691,,,,,,,
14182,,,,,,,
17822,,,,,,,
12304,,,,,,,
25652,,,,,,,
25535,,,,,,,
12558,,,,,,,
12976,,,,,,,
28531,,,,,,,
28684,,,,,,,
27120,,,,,,,
27709,,,,,,,
23168,,,,,,,
17690,,,,,,,
17345,,,,,,,
17870,,,,,,,
18057,,,,,,,
11863,,,,,,,
28603,,,,,,,
13634,,,,,,,
16695,,,,,,,
22925,,,,,,,
21102,,,,,,,
29051,,,,,,,
27684,,,,,,,
25352,,,,,,,
20756,,,,,,,
27408,,,,,,,
26257,,,,,,,
24650,,,,,,,
22764,,,,,,,
23297,,,,,,,
19877,,,,,,,
17454,,,,,,,
18058,,,,,,,
15271,,,,,,,
18875,,,,,,,
12606,,,,,,,
17995,,,,,,,
27003,,,,,,,
24082,,,,,,,
12555,,,,,,,
19838,,,,,,,
23170,,,,,,,
23174,,,,,,,
17388,,,,,,,
24049,,,,,,,
26979,,,,,,,
24059,,,,,,,
29453,,,,,,,
14057,,,,,,,
25774,,,,,,,
28228,,,,,,,
27394,,,,,,,
26502,,,,,,,
23685,,,,,,,
25158,,,,,,,
21800,,,,,,,
14611,,,,,,,
20388,,,,,,,
19007,,,,,,,
20019,,,,,,,
17692,,,,,,,
17341,,,,,,,
15896,,,,,,,
15249,,,,,,,
20547,,,,,,,
13943,,,,,,,
14992,,,,,,,
17108,,,,,,,
19279,,,,,,,
25784,,,,,,,
20937,,,,,,,
14533,,,,,,,
19481,,,,,,,
19487,,,,,,,
12625,,,,,,,
18065,,,,,,,
12458,,,,,,,
13241,,,,,,,
17037,,,,,,,
18656,,,,,,,
18916,,,,,,,
18080,,,,,,,
21265,,,,,,,
28521,,,,,,,
25762,,,,,,,
25216,,,,,,,
24607,,,,,,,
13952,,,,,,,
27034,,,,,,,
23192,,,,,,,
21628,,,,,,,
20504,,,,,,,
16780,,,,,,,
15390,,,,,,,
15747,,,,,,,
13531,,,,,,,
23914,,,,,,,
25298,,,,,,,
25698,,,,,,,
12897,,,,,,,
11682,,,,,,,
27119,,,,,,,
27691,,,,,,,
23371,,,,,,,
18653,,,,,,,
23383,,,,,,,
23390,,,,,,,
23450,,,,,,,
23175,,,,,,,
23393,,,,,,,
20785,,,,,,,
21146,,,,,,,
27790,,,,,,,
27786,,,,,,,
15464,,,,,,,
23347,,,,,,,
23312,,,,,,,
26137,,,,,,,
11948,,,,,,,
14669,,,,,,,
22648,,,,,,,
21087,,,,,,,
29199,,,,,,,
28084,,,,,,,
25353,,,,,,,
25369,,,,,,,
24985,,,,,,,
24935,,,,,,,
25871,,,,,,,
20095,,,,,,,
16975,,,,,,,
21904,,,,,,,
14273,,,,,,,
15930,,,,,,,
16456,,,,,,,
21541,,,,,,,
20973,,,,,,,
14706,,,,,,,
22834,,,,,,,
22825,,,,,,,
25487,,,,,,,
26403,,,,,,,
20925,,,,,,,
25679,,,,,,,
13061,,,,,,,
15999,,,,,,,
23136,,,,,,,
23365,,,,,,,
21150,,,,,,,
17860,,,,,,,
18096,,,,,,,
18098,,,,,,,
18120,,,,,,,
17869,,,,,,,
18056,,,,,,,
24217,,,,,,,
29460,,,,,,,
21209,,,,,,,
23012,,,,,,,
22155,,,,,,,
13023,,,,,,,
12697,,,,,,,
24850,,,,,,,
28334,,,,,,,
26500,,,,,,,
23457,,,,,,,
22056,,,,,,,
22352,,,,,,,
21481,,,,,,,
29341,,,,,,,
28000,,,,,,,
28045,,,,,,,
19397,,,,,,,
17534,,,,,,,
18072,,,,,,,
26177,,,,,,,
29229,,,,,,,
16498,,,,,,,
14550,,,,,,,
19190,,,,,,,
18044,,,,,,,
19508,,,,,,,
28463,,,,,,,
19183,,,,,,,
29445,,,,,,,
25754,,,,,,,
24081,,,,,,,
24106,,,,,,,
11308,,,,,,,
15448,,,,,,,
13232,,,,,,,
16770,,,,,,,
19824,,,,,,,
14877,,,,,,,
21267,,,,,,,
18059,,,,,,,
24212,,,,,,,
17864,,,,,,,
25263,,,,,,,
20406,,,,,,,
22151,,,,,,,
28218,,,,,,,
11159,,,,,,,
29003,,,,,,,
28641,,,,,,,
24974,,,,,,,
28575,,,,,,,
18498,,,,,,,
21489,,,,,,,
19750,,,,,,,
13879,,,,,,,
13863,,,,,,,
14687,,,,,,,
19349,,,,,,,
17215,,,,,,,
22657,,,,,,,
16468,,,,,,,
19461,,,,,,,
18018,,,,,,,
23627,,,,,,,
25631,,,,,,,
23911,,,,,,,
14092,,,,,,,
12534,,,,,,,
11565,,,,,,,
12600,,,,,,,
16080,,,,,,,
14874,,,,,,,
15998,,,,,,,
26221,,,,,,,
27706,,,,,,,
23394,,,,,,,
24017,,,,,,,
29456,,,,,,,
22503,,,,,,,
17282,,,,,,,
27144,,,,,,,
21360,,,,,,,
29330,,,,,,,
27225,,,,,,,
26535,,,,,,,
25345,,,,,,,
22783,,,,,,,
21716,,,,,,,
18825,,,,,,,
18531,,,,,,,
18037,,,,,,,
17888,,,,,,,
21867,,,,,,,
13030,,,,,,,
17175,,,,,,,
16079,,,,,,,
26209,,,,,,,
21144,,,,,,,
21155,,,,,,,
18050,,,,,,,
17862,,,,,,,
24027,,,,,,,
28703,,,,,,,
25737,,,,,,,
25269,,,,,,,
24610,,,,,,,
19748,,,,,,,
22916,,,,,,,
19675,,,,,,,
29121,,,,,,,
28329,,,,,,,
16628,,,,,,,
21107,,,,,,,
12063,,,,,,,
28105,,,,,,,
29260,,,,,,,
27113,,,,,,,
27189,,,,,,,
18320,,,,,,,
27528,,,,,,,
23814,,,,,,,
19525,,,,,,,
22362,,,,,,,
27998,,,,,,,
16801,,,,,,,
28157,,,,,,,
14600,,,,,,,
13763,,,,,,,
14959,,,,,,,
15819,,,,,,,
19358,,,,,,,
19300,,,,,,,
20057,,,,,,,
22823,,,,,,,
23637,,,,,,,
23598,,,,,,,
22708,,,,,,,
27174,,,,,,,
16071,,,,,,,
16065,,,,,,,
27693,,,,,,,
23369,,,,,,,
21151,,,,,,,
21153,,,,,,,
20782,,,,,,,
12048,,,,,,,
12359,,,,,,,
25123,,,,,,,
27975,,,,,,,
21108,,,,,,,
21626,,,,,,,
21806,,,,,,,
20287,,,,,,,
20332,,,,,,,
18425,,,,,,,
19816,,,,,,,
19644,,,,,,,
16130,,,,,,,
16911,,,,,,,
14349,,,,,,,
17867,,,,,,,
19261,,,,,,,
22385,,,,,,,
21670,,,,,,,
13838,,,,,,,
27332,,,,,,,
11636,,,,,,,
11656,,,,,,,
13365,,,,,,,
19831,,,,,,,
17400,,,,,,,
16004,,,,,,,
16078,,,,,,,
27599,,,,,,,
24787,,,,,,,
21264,,,,,,,
18086,,,,,,,
20857,,,,,,,
17866,,,,,,,
27852,,,,,,,
15141,,,,,,,
16690,,,,,,,
27220,,,,,,,
28276,,,,,,,
28089,,,,,,,
25333,,,,,,,
25350,,,,,,,
24294,,,,,,,
23809,,,,,,,
22754,,,,,,,
22375,,,,,,,
21907,,,,,,,
23401,,,,,,,
15359,,,,,,,
14432,,,,,,,
15813,,,,,,,
15707,,,,,,,
22837,,,,,,,
26405,,,,,,,
24119,,,,,,,
14873,,,,,,,
16066,,,,,,,
16069,,,,,,,
28733,,,,,,,
24790,,,,,,,
17372,,,,,,,
18088,,,,,,,
27890,,,,,,,
24077,,,,,,,
26978,,,,,,,
29457,,,,,,,
17239,,,,,,,
21960,,,,,,,
24269,,,,,,,
17493,,,,,,,
29171,,,,,,,
25190,,,,,,,
26088,,,,,,,
23295,,,,,,,
24981,,,,,,,
21468,,,,,,,
20294,,,,,,,
18396,,,,,,,
18404,,,,,,,
19166,,,,,,,
27019,,,,,,,
16655,,,,,,,
15163,,,,,,,
19938,,,,,,,
21842,,,,,,,
20803,,,,,,,
22709,,,,,,,
22801,,,,,,,
23445,,,,,,,
16387,,,,,,,
27689,,,,,,,
23141,,,,,,,
23142,,,,,,,
23162,,,,,,,
23395,,,,,,,
13720,,,,,,,
21149,,,,,,,
18049,,,,,,,
27891,,,,,,,
24018,,,,,,,
21181,,,,,,,
26159,,,,,,,
11139,,,,,,,
28291,,,,,,,
24950,,,,,,,
24507,,,,,,,
22037,,,,,,,
21694,,,,,,,
21430,,,,,,,
20102,,,,,,,
26180,,,,,,,
17044,,,,,,,
14783,,,,,,,
17856,,,,,,,
13530,,,,,,,
20946,,,,,,,
28381,,,,,,,
24149,,,,,,,
17579,,,,,,,
16094,,,,,,,
21274,,,,,,,
17859,,,,,,,
24052,,,,,,,
22673,,,,,,,
29454,,,,,,,
29458,,,,,,,
25311,,,,,,,
27593,,,,,,,
16179,,,,,,,
11202,,,,,,,
27991,,,,,,,
26462,,,,,,,
23564,,,,,,,
20293,,,,,,,
18828,,,,,,,
24825,,,,,,,
26495,,,,,,,
29213,,,,,,,
20189,,,,,,,
13301,,,,,,,
26384,,,,,,,
25505,,,,,,,
20954,,,,,,,
26971,,,,,,,
22555,,,,,,,
15694,,,,,,,
25662,,,,,,,
18953,,,,,,,
13271,,,,,,,
27133,,,,,,,
27707,,,,,,,
24788,,,,,,,
21344,,,,,,,
24192,,,,,,,
27008,,,,,,,
22675,,,,,,,
22645,,,,,,,
23528,,,,,,,
20254,,,,,,,
27976,,,,,,,
27357,,,,,,,
26968,,,,,,,
26428,,,,,,,
24483,,,,,,,
15718,,,,,,,
23619,,,,,,,
27385,,,,,,,
27750,,,,,,,
26525,,,,,,,
25846,,,,,,,
24524,,,,,,,
23298,,,,,,,
21754,,,,,,,
21320,,,,,,,
21473,,,,,,,
20185,,,,,,,
13466,,,,,,,
18517,,,,,,,
16808,,,,,,,
17606,,,,,,,
14151,,,,,,,
18124,,,,,,,
29420,,,,,,,
17818,,,,,,,
22417,,,,,,,
12731,,,,,,,
17205,,,,,,,
11584,,,,,,,
17622,,,,,,,
29185,,,,,,,
17681,,,,,,,
18121,,,,,,,
18079,,,,,,,
22654,,,,,,,
22446,,,,,,,
24833,,,,,,,
21872,,,,,,,
18265,,,,,,,
25132,,,,,,,
23438,,,,,,,
17319,,,,,,,
16341,,,,,,,
13009,,,,,,,
18711,,,,,,,
28356,,,,,,,
18787,,,,,,,
19996,,,,,,,
17383,,,,,,,
16737,,,,,,,
14462,,,,,,,
15053,,,,,,,
25144,,,,,,,
24073,,,,,,,
28473,,,,,,,
24180,,,,,,,
12311,,,,,,,
24722,,,,,,,
12946,,,,,,,
20641,,,,,,,
14875,,,,,,,
13217,,,,,,,
29186,,,,,,,
24783,,,,,,,
24791,,,,,,,
23160,,,,,,,
23163,,,,,,,
18904,,,,,,,
21156,,,,,,,
21235,,,,,,,
21246,,,,,,,
18052,,,,,,,
17868,,,,,,,
27802,,,,,,,
22451,,,,,,,
22422,,,,,,,
27495,,,,,,,
21881,,,,,,,
22960,,,,,,,
12361,,,,,,,
17304,,,,,,,
27464,,,,,,,
27644,,,,,,,
24490,,,,,,,
24999,,,,,,,
22761,,,,,,,
20534,,,,,,,
23248,,,,,,,
21467,,,,,,,
22347,,,,,,,
17266,,,,,,,
25070,,,,,,,
18934,,,,,,,
16647,,,,,,,
15975,,,,,,,
17674,,,,,,,
15740,,,,,,,
14350,,,,,,,
15096,,,,,,,
17930,,,,,,,
21028,,,,,,,
21536,,,,,,,
24074,,,,,,,
23929,,,,,,,
15610,,,,,,,
12535,,,,,,,
16068,,,,,,,
28686,,,,,,,
27690,,,,,,,
24785,,,,,,,
23398,,,,,,,
23187,,,,,,,
19203,,,,,,,
20787,,,,,,,
17373,,,,,,,
20877,,,,,,,
24060,,,,,,,
22641,,,,,,,
26959,,,,,,,
11138,,,,,,,
16665,,,,,,,
19581,,,,,,,
21174,,,,,,,
27361,,,,,,,
15598,,,,,,,
11921,,,,,,,
26677,,,,,,,
23675,,,,,,,
21634,,,,,,,
19634,,,,,,,
16775,,,,,,,
16676,,,,,,,
23551,,,,,,,
20781,,,,,,,
14905,,,,,,,
28910,,,,,,,
21548,,,,,,,
28441,,,,,,,
12401,,,,,,,
16555,,,,,,,
22869,,,,,,,
24838,,,,,,,
28413,,,,,,,
23749,,,,,,,
25808,,,,,,,
24721,,,,,,,
13194,,,,,,,
12469,,,,,,,
17402,,,,,,,
16077,,,,,,,
20768,,,,,,,
18084,,,,,,,
24213,,,,,,,
29459,,,,,,,
25651,,,,,,,
25055,,,,,,,
23317,,,,,,,
13969,,,,,,,
23616,,,,,,,
11232,,,,,,,
28093,,,,,,,
26732,,,,,,,
24655,,,,,,,
22047,,,,,,,
23256,,,,,,,
27738,,,,,,,
18815,,,,,,,
20351,,,,,,,
19228,,,,,,,
19145,,,,,,,
23459,,,,,,,
14588,,,,,,,
15168,,,,,,,
22386,,,,,,,
20805,,,,,,,
17887,,,,,,,
23968,,,,,,,
23950,,,,,,,
16933,,,,,,,
12488,,,,,,,
19841,,,,,,,
16102,,,,,,,
19837,,,,,,,
13358,,,,,,,
23404,,,,,,,
23515,,,,,,,
18917,,,,,,,
24193,,,,,,,
24036,,,,,,,
22649,,,,,,,
25268,,,,,,,
23647,,,,,,,
22965,,,,,,,
18264,,,,,,,
27650,,,,,,,
27642,,,,,,,
25089,,,,,,,
22902,,,,,,,
21772,,,,,,,
20486,,,,,,,
14405,,,,,,,
21101,,,,,,,
15616,,,,,,,
24843,,,,,,,
18002,,,,,,,
24117,,,,,,,
12043,,,,,,,
12387,,,,,,,
16761,,,,,,,
27138,,,,,,,
23384,,,,,,,
23391,,,,,,,
23403,,,,,,,
22428,,,,,,,
21964,,,,,,,
21204,,,,,,,
18446,,,,,,,
28348,,,,,,,
26756,,,,,,,
26430,,,,,,,
19092,,,,,,,
16706,,,,,,,
12958,,,,,,,
27620,,,,,,,
25834,,,,,,,
25847,,,,,,,
20203,,,,,,,
17603,,,,,,,
18062,,,,,,,
18778,,,,,,,
14807,,,,,,,
12734,,,,,,,
19431,,,,,,,
28907,,,,,,,
27853,,,,,,,
25673,,,,,,,
13182,,,,,,,
16762,,,,,,,
19815,,,,,,,
27124,,,,,,,
28732,,,,,,,
29099,,,,,,,
23138,,,,,,,
23373,,,,,,,
23169,,,,,,,
23167,,,,,,,
21161,,,,,,,
22651,,,,,,,
11980,,,,,,,
12034,,,,,,,
25236,,,,,,,
16332,,,,,,,
25373,,,,,,,
24948,,,,,,,
25880,,,,,,,
23215,,,,,,,
20539,,,,,,,
20335,,,,,,,
20010,,,,,,,
17473,,,,,,,
24220,,,,,,,
16335,,,,,,,
15174,,,,,,,
19074,,,,,,,
24869,,,,,,,
17100,,,,,,,
21850,,,,,,,
20918,,,,,,,
25650,,,,,,,
14331,,,,,,,
14269,,,,,,,
28528,,,,,,,
29181,,,,,,,
23386,,,,,,,
23146,,,,,,,
23520,,,,,,,
24033,,,,,,,
17301,,,,,,,
21227,,,,,,,
25775,,,,,,,
21666,,,,,,,
28637,,,,,,,
25176,,,,,,,
24749,,,,,,,
25159,,,,,,,
23501,,,,,,,
22793,,,,,,,
19150,,,,,,,
23250,,,,,,,
28779,,,,,,,
20272,,,,,,,
16092,,,,,,,
14637,,,,,,,
14391,,,,,,,
14248,,,,,,,
23638,,,,,,,
21512,,,,,,,
19391,,,,,,,
12596,,,,,,,
22530,,,,,,,
26900,,,,,,,
23980,,,,,,,
22419,,,,,,,
19554,,,,,,,
13333,,,,,,,
19821,,,,,,,
27142,,,,,,,
23789,,,,,,,
23159,,,,,,,
23185,,,,,,,
21147,,,,,,,
21253,,,,,,,
17404,,,,,,,
22663,,,,,,,
24046,,,,,,,
25125,,,,,,,
26155,,,,,,,
12369,,,,,,,
18326,,,,,,,
20910,,,,,,,
11294,,,,,,,
28864,,,,,,,
25179,,,,,,,
23805,,,,,,,
23782,,,,,,,
25166,,,,,,,
22134,,,,,,,
20514,,,,,,,
19649,,,,,,,
17448,,,,,,,
16236,,,,,,,
16901,,,,,,,
15258,,,,,,,
20632,,,,,,,
20300,,,,,,,
16934,,,,,,,
12842,,,,,,,
16056,,,,,,,
21823,,,,,,,
27804,,,,,,,
24086,,,,,,,
13532,,,,,,,
12019,,,,,,,
12936,,,,,,,
11477,,,,,,,
17613,,,,,,,
27136,,,,,,,
26223,,,,,,,
21162,,,,,,,
20767,,,,,,,
28522,,,,,,,
28787,,,,,,,
22020,,,,,,,
29083,,,,,,,
26463,,,,,,,
12532,,,,,,,
25860,,,,,,,
25833,,,,,,,
23671,,,,,,,
23240,,,,,,,
23514,,,,,,,
21729,,,,,,,
20431,,,,,,,
27724,,,,,,,
18886,,,,,,,
19126,,,,,,,
17529,,,,,,,
18682,,,,,,,
14573,,,,,,,
13376,,,,,,,
14556,,,,,,,
13951,,,,,,,
11355,,,,,,,
20900,,,,,,,
23604,,,,,,,
11474,,,,,,,
22563,,,,,,,
24545,,,,,,,
24122,,,,,,,
24156,,,,,,,
14986,,,,,,,
25527,,,,,,,
12028,,,,,,,
13168,,,,,,,
23516,,,,,,,
21160,,,,,,,
24197,,,,,,,
27856,,,,,,,
13013,,,,,,,
15605,,,,,,,
17496,,,,,,,
26157,,,,,,,
25239,,,,,,,
25293,,,,,,,
22075,,,,,,,
23349,,,,,,,
20738,,,,,,,
22223,,,,,,,
21457,,,,,,,
21260,,,,,,,
19551,,,,,,,
17377,,,,,,,
24659,,,,,,,
13950,,,,,,,
16279,,,,,,,
21539,,,,,,,
20943,,,,,,,
21119,,,,,,,
29437,,,,,,,
25581,,,,,,,
27158,,,,,,,
12393,,,,,,,
17625,,,,,,,
13270,,,,,,,
24789,,,,,,,
18085,,,,,,,
24024,,,,,,,
24384,,,,,,,
29455,,,,,,,
16184,,,,,,,
12352,,,,,,,
28582,,,,,,,
28123,,,,,,,
26334,,,,,,,
22762,,,,,,,
23337,,,,,,,
19866,,,,,,,
19151,,,,,,,
17438,,,,,,,
20273,,,,,,,
21318,,,,,,,
25696,,,,,,,
16776,,,,,,,
16093,,,,,,,
27597,,,,,,,
24792,,,,,,,
23666,,,,,,,
23186,,,,,,,
21141,,,,,,,
21143,,,,,,,
17871,,,,,,,
27885,,,,,,,
22214,,,,,,,
25478,,,,,,,
11655,,,,,,,
27398,,,,,,,
26045,,,,,,,
22723,,,,,,,
23304,,,,,,,
21744,,,,,,,
18750,,,,,,,
27632,,,,,,,
20792,,,,,,,
25621,,,,,,,
14509,,,,,,,
14393,,,,,,,
14767,,,,,,,
24724,,,,,,,
11791,,,,,,,
12649,,,,,,,
12326,,,,,,,
11442,,,,,,,
16126,,,,,,,
16148,,,,,,,
16105,,,,,,,
29291,,,,,,,
23370,,,,,,,
23701,,,,,,,
21486,,,,,,,
21357,,,,,,,
21369,,,,,,,
21482,,,,,,,
18551,,,,,,,
18360,,,,,,,
18409,,,,,,,
18227,,,,,,,
18233,,,,,,,
28554,,,,,,,
28555,,,,,,,
23222,,,,,,,
24716,,,,,,,
28734,,,,,,,
25634,,,,,,,
27868,,,,,,,
24884,,,,,,,
16481,,,,,,,
24600,,,,,,,
28214,,,,,,,
24067,,,,,,,
29246,,,,,,,
29022,,,,,,,
26497,,,,,,,
22744,,,,,,,
23353,,,,,,,
18410,,,,,,,
16838,,,,,,,
15855,,,,,,,
14618,,,,,,,
12408,,,,,,,
27893,,,,,,,
21546,,,,,,,
27304,,,,,,,
24559,,,,,,,
17807,,,,,,,
18237,,,,,,,
16785,,,,,,,
28699,,,,,,,
27711,,,,,,,
23582,,,,,,,
17476,,,,,,,
24099,,,,,,,
23227,,,,,,,
23746,,,,,,,
28742,,,,,,,
29462,,,,,,,
21198,,,,,,,
19674,,,,,,,
15231,,,,,,,
13961,,,,,,,
22307,,,,,,,
25442,,,,,,,
26352,,,,,,,
11361,,,,,,,
26621,,,,,,,
23131,,,,,,,
22985,,,,,,,
22342,,,,,,,
20704,,,,,,,
19022,,,,,,,
16960,,,,,,,
16336,,,,,,,
15982,,,,,,,
15907,,,,,,,
17757,,,,,,,
17645,,,,,,,
19066,,,,,,,
29402,,,,,,,
13681,,,,,,,
20176,,,,,,,
16423,,,,,,,
18023,,,,,,,
23615,,,,,,,
29370,,,,,,,
12288,,,,,,,
20867,,,,,,,
19478,,,,,,,
25644,,,,,,,
12889,,,,,,,
11596,,,,,,,
12258,,,,,,,
19854,,,,,,,
16112,,,,,,,
28688,,,,,,,
24811,,,,,,,
23816,,,,,,,
20069,,,,,,,
23683,,,,,,,
23704,,,,,,,
23340,,,,,,,
21355,,,,,,,
18318,,,,,,,
24182,,,,,,,
23901,,,,,,,
26742,,,,,,,
25824,,,,,,,
21667,,,,,,,
27748,,,,,,,
26780,,,,,,,
25274,,,,,,,
25278,,,,,,,
23812,,,,,,,
25153,,,,,,,
22865,,,,,,,
20396,,,,,,,
20355,,,,,,,
18474,,,,,,,
18765,,,,,,,
18667,,,,,,,
26176,,,,,,,
14430,,,,,,,
13386,,,,,,,
15279,,,,,,,
16265,,,,,,,
21834,,,,,,,
22564,,,,,,,
24564,,,,,,,
22531,,,,,,,
28912,,,,,,,
16649,,,,,,,
13391,,,,,,,
28705,,,,,,,
24700,,,,,,,
23794,,,,,,,
21396,,,,,,,
18439,,,,,,,
18501,,,,,,,
24205,,,,,,,
27892,,,,,,,
22510,,,,,,,
18730,,,,,,,
20224,,,,,,,
26770,,,,,,,
27395,,,,,,,
27012,,,,,,,
24510,,,,,,,
23876,,,,,,,
24222,,,,,,,
15761,,,,,,,
23327,,,,,,,
19846,,,,,,,
18588,,,,,,,
20849,,,,,,,
17106,,,,,,,
13506,,,,,,,
16283,,,,,,,
14715,,,,,,,
28448,,,,,,,
24845,,,,,,,
21007,,,,,,,
24562,,,,,,,
11236,,,,,,,
28691,,,,,,,
24801,,,,,,,
24796,,,,,,,
29357,,,,,,,
15263,,,,,,,
26149,,,,,,,
26046,,,,,,,
26501,,,,,,,
26246,,,,,,,
20692,,,,,,,
20633,,,,,,,
20443,,,,,,,
21247,,,,,,,
20020,,,,,,,
20119,,,,,,,
17406,,,,,,,
24625,,,,,,,
15292,,,,,,,
13921,,,,,,,
20881,,,,,,,
19907,,,,,,,
17636,,,,,,,
12638,,,,,,,
14893,,,,,,,
16869,,,,,,,
16850,,,,,,,
16854,,,,,,,
16867,,,,,,,
16145,,,,,,,
23815,,,,,,,
23454,,,,,,,
23723,,,,,,,
14885,,,,,,,
18502,,,,,,,
18228,,,,,,,
27009,,,,,,,
24698,,,,,,,
14018,,,,,,,
20986,,,,,,,
23644,,,,,,,
26671,,,,,,,
29269,,,,,,,
11844,,,,,,,
28974,,,,,,,
26494,,,,,,,
26255,,,,,,,
27422,,,,,,,
24448,,,,,,,
26284,,,,,,,
21760,,,,,,,
20774,,,,,,,
18913,,,,,,,
20742,,,,,,,
15573,,,,,,,
15563,,,,,,,
29259,,,,,,,
15296,,,,,,,
19050,,,,,,,
16473,,,,,,,
24045,,,,,,,
19180,,,,,,,
22496,,,,,,,
26212,,,,,,,
24715,,,,,,,
21682,,,,,,,
13219,,,,,,,
11877,,,,,,,
12651,,,,,,,
12565,,,,,,,
19843,,,,,,,
16845,,,,,,,
16111,,,,,,,
27763,,,,,,,
27771,,,,,,,
27719,,,,,,,
23463,,,,,,,
18545,,,,,,,
18553,,,,,,,
17586,,,,,,,
25308,,,,,,,
11857,,,,,,,
16181,,,,,,,
21884,,,,,,,
27149,,,,,,,
22918,,,,,,,
27580,,,,,,,
25796,,,,,,,
29134,,,,,,,
26258,,,,,,,
24758,,,,,,,
24765,,,,,,,
24288,,,,,,,
24519,,,,,,,
23800,,,,,,,
22101,,,,,,,
22102,,,,,,,
22053,,,,,,,
20305,,,,,,,
19799,,,,,,,
14384,,,,,,,
15282,,,,,,,
14693,,,,,,,
20557,,,,,,,
12862,,,,,,,
20571,,,,,,,
21831,,,,,,,
13294,,,,,,,
13172,,,,,,,
12910,,,,,,,
13207,,,,,,,
16122,,,,,,,
16908,,,,,,,
18377,,,,,,,
16100,,,,,,,
28698,,,,,,,
23818,,,,,,,
23474,,,,,,,
18548,,,,,,,
21269,,,,,,,
23444,,,,,,,
17907,,,,,,,
28335,,,,,,,
26479,,,,,,,
24954,,,,,,,
23001,,,,,,,
19767,,,,,,,
20342,,,,,,,
20022,,,,,,,
26730,,,,,,,
17435,,,,,,,
18661,,,,,,,
15911,,,,,,,
28743,,,,,,,
29419,,,,,,,
19374,,,,,,,
26394,,,,,,,
28467,,,,,,,
23748,,,,,,,
24879,,,,,,,
27188,,,,,,,
14889,,,,,,,
13598,,,,,,,
12274,,,,,,,
16871,,,,,,,
16818,,,,,,,
16095,,,,,,,
23742,,,,,,,
23478,,,,,,,
21584,,,,,,,
18361,,,,,,,
18414,,,,,,,
21268,,,,,,,
18234,,,,,,,
28370,,,,,,,
26818,,,,,,,
21224,,,,,,,
28305,,,,,,,
25227,,,,,,,
25009,,,,,,,
22664,,,,,,,
24066,,,,,,,
26778,,,,,,,
26477,,,,,,,
26453,,,,,,,
25357,,,,,,,
24750,,,,,,,
22084,,,,,,,
22157,,,,,,,
27282,,,,,,,
15370,,,,,,,
17084,,,,,,,
14197,,,,,,,
14864,,,,,,,
23229,,,,,,,
27151,,,,,,,
27160,,,,,,,
29444,,,,,,,
24070,,,,,,,
24076,,,,,,,
13196,,,,,,,
16782,,,,,,,
27722,,,,,,,
24797,,,,,,,
23733,,,,,,,
23341,,,,,,,
23342,,,,,,,
17125,,,,,,,
28563,,,,,,,
24697,,,,,,,
25454,,,,,,,
24115,,,,,,,
19666,,,,,,,
18796,,,,,,,
24253,,,,,,,
26715,,,,,,,
26256,,,,,,,
25836,,,,,,,
22763,,,,,,,
18328,,,,,,,
17520,,,,,,,
24744,,,,,,,
15950,,,,,,,
14628,,,,,,,
14488,,,,,,,
22079,,,,,,,
16202,,,,,,,
15714,,,,,,,
26368,,,,,,,
23945,,,,,,,
24856,,,,,,,
12476,,,,,,,
27312,,,,,,,
13242,,,,,,,
16653,,,,,,,
26230,,,,,,,
29297,,,,,,,
23453,,,,,,,
23359,,,,,,,
19206,,,,,,,
21484,,,,,,,
21282,,,,,,,
21424,,,,,,,
18543,,,,,,,
23231,,,,,,,
24214,,,,,,,
29463,,,,,,,
12087,,,,,,,
21170,,,,,,,
19753,,,,,,,
18720,,,,,,,
25751,,,,,,,
11726,,,,,,,
28016,,,,,,,
28050,,,,,,,
26709,,,,,,,
24634,,,,,,,
23497,,,,,,,
20123,,,,,,,
18861,,,,,,,
16904,,,,,,,
15814,,,,,,,
16325,,,,,,,
18162,,,,,,,
14710,,,,,,,
26906,,,,,,,
25797,,,,,,,
25684,,,,,,,
13604,,,,,,,
25517,,,,,,,
13244,,,,,,,
18389,,,,,,,
16839,,,,,,,
15283,,,,,,,
16645,,,,,,,
27710,,,,,,,
24798,,,,,,,
18562,,,,,,,
18371,,,,,,,
27909,,,,,,,
28367,,,,,,,
24191,,,,,,,
28610,,,,,,,
28929,,,,,,,
13972,,,,,,,
29212,,,,,,,
29028,,,,,,,
28361,,,,,,,
26518,,,,,,,
27655,,,,,,,
25897,,,,,,,
26087,,,,,,,
25082,,,,,,,
21415,,,,,,,
21809,,,,,,,
20538,,,,,,,
19853,,,,,,,
20414,,,,,,,
20752,,,,,,,
29351,,,,,,,
28426,,,,,,,
28404,,,,,,,
19845,,,,,,,
27170,,,,,,,
21329,,,,,,,
28371,,,,,,,
22460,,,,,,,
23437,,,,,,,
25798,,,,,,,
29023,,,,,,,
27213,,,,,,,
26685,,,,,,,
26178,,,,,,,
23703,,,,,,,
23495,,,,,,,
23558,,,,,,,
20516,,,,,,,
16072,,,,,,,
17344,,,,,,,
21276,,,,,,,
21277,,,,,,,
16485,,,,,,,
